alpha,r,a,b,t_v,t_b,e_miss,l_hit,num_valid_k,is_unimodal,best_k,best_mu,first_valid_k,last_valid_k,invalid_reasons,enough_valid,valid_unimodal
0.8,0.5,0.2,0.05,10.0,2.0,1.0,1.0,8,True,3,1.6808146520431597,1,8,fanout,True,True
0.8,0.5,0.2,0.05,20.0,0.5,1.0,1.0,11,True,5,2.6074921366372834,1,11,fanout,True,True
0.8,0.5,0.2,0.05,20.0,1.0,1.0,1.0,11,True,4,2.3352989190920503,1,11,fanout,True,True
0.8,0.5,0.2,0.05,20.0,2.0,1.0,1.0,11,True,4,1.980203071832044,1,11,fanout,True,True
0.8,0.5,0.2,0.05,40.0,0.5,1.0,1.0,14,True,6,2.955240208096687,1,14,fanout,True,True
0.8,0.5,0.2,0.05,40.0,1.0,1.0,1.0,14,True,6,2.683918666131261,1,14,fanout,True,True
0.8,0.5,0.2,0.05,40.0,2.0,1.0,1.0,14,True,5,2.3079086113641556,1,14,fanout,True,True
0.8,0.5,0.2,0.05,80.0,0.5,1.0,1.0,17,True,8,3.303206693057691,1,17,fanout,True,True
0.8,0.5,0.2,0.05,80.0,1.0,1.0,1.0,17,True,7,3.032415050243591,1,17,fanout,True,True
0.8,0.5,0.2,0.05,80.0,2.0,1.0,1.0,17,True,6,2.6493339806448937,1,17,fanout,True,True
0.8,0.5,0.2,0.1,10.0,0.5,1.0,1.0,6,True,3,1.9600294673292635,1,6,fanout,True,True
0.8,0.5,0.2,0.1,10.0,1.0,1.0,1.0,6,True,3,1.7122849750859561,1,6,fanout,True,True
0.8,0.5,0.2,0.1,10.0,2.0,1.0,1.0,6,True,2,1.4330852936398029,1,6,fanout,True,True
0.8,0.5,0.2,0.1,20.0,0.5,1.0,1.0,9,True,4,2.279615026185312,1,9,fanout,True,True
0.8,0.5,0.2,0.1,20.0,1.0,1.0,1.0,9,True,3,2.0172349058360606,1,9,fanout,True,True
0.8,0.5,0.2,0.1,20.0,2.0,1.0,1.0,9,True,3,1.694282920905309,1,9,fanout,True,True
0.8,0.5,0.2,0.1,40.0,0.5,1.0,1.0,11,True,5,2.619804912201656,1,11,fanout,True,True
0.8,0.5,0.2,0.1,40.0,1.0,1.0,1.0,11,True,4,2.3439536477718637,1,11,fanout,True,True
0.8,0.5,0.2,0.1,40.0,2.0,1.0,1.0,11,True,4,1.990093649367001,1,11,fanout,True,True
0.8,0.5,0.2,0.1,80.0,0.5,1.0,1.0,14,True,7,2.964415225758529,1,14,fanout,True,True
0.8,0.5,0.2,0.1,80.0,1.0,1.0,1.0,14,True,6,2.69183893147765,1,14,fanout,True,True
0.8,0.5,0.2,0.1,80.0,2.0,1.0,1.0,14,True,5,2.314283628031174,1,14,fanout,True,True
0.8,0.8,0.05,0.01,10.0,0.5,1.0,1.0,16,True,8,3.7102222043657553,1,16,fanout,True,True
0.8,0.8,0.05,0.01,10.0,1.0,1.0,1.0,16,True,8,3.512428966133283,1,16,fanout,True,True
0.8,0.8,0.05,0.01,10.0,2.0,1.0,1.0,16,True,6,3.2227470115779475,1,16,fanout,True,True
0.8,0.8,0.05,0.01,20.0,0.5,1.0,1.0,20,True,11,4.054136932113838,1,20,fanout,True,True
0.8,0.8,0.05,0.01,20.0,1.0,1.0,1.0,20,True,10,3.8788951176867883,1,20,fanout,True,True
0.8,0.8,0.05,0.01,20.0,2.0,1.0,1.0,20,True,8,3.6167464893945045,1,20,fanout,True,True
0.8,0.8,0.05,0.01,40.0,0.5,1.0,1.0,24,True,13,4.333246626365209,1,24,fanout,True,True
0.8,0.8,0.05,0.01,40.0,1.0,1.0,1.0,24,True,12,4.18967908181709,1,24,fanout,True,True
0.8,0.8,0.05,0.01,40.0,2.0,1.0,1.0,24,True,10,3.9636246039196603,1,24,fanout,True,True
0.8,0.8,0.05,0.01,80.0,0.5,1.0,1.0,29,True,16,4.545440819728996,1,29,fanout,True,True
0.8,0.8,0.05,0.01,80.0,1.0,1.0,1.0,29,True,14,4.434925087236028,1,29,fanout,True,True
0.8,0.8,0.05,0.01,80.0,2.0,1.0,1.0,29,True,13,4.253305824998372,1,29,fanout,True,True
0.8,0.8,0.05,0.02,10.0,0.5,1.0,1.0,13,True,7,3.338403030274103,1,13,fanout,True,True
0.8,0.8,0.05,0.02,10.0,1.0,1.0,1.0,13,True,6,3.130314035441912,1,13,fanout,True,True
0.8,0.8,0.05,0.02,10.0,2.0,1.0,1.0,13,True,5,2.833659335081247,1,13,fanout,True,True
0.8,0.8,0.05,0.02,20.0,0.5,1.0,1.0,16,True,9,3.721961254783162,1,16,fanout,True,True
0.8,0.8,0.05,0.02,20.0,1.0,1.0,1.0,16,True,8,3.5243833596094616,1,16,fanout,True,True
0.8,0.8,0.05,0.02,20.0,2.0,1.0,1.0,16,True,7,3.2328230282684434,1,16,fanout,True,True
0.8,0.8,0.05,0.02,40.0,0.5,1.0,1.0,20,True,11,4.060528753466021,1,20,fanout,True,True
0.8,0.8,0.05,0.02,40.0,1.0,1.0,1.0,20,True,10,3.8853174466070715,1,20,fanout,True,True
0.8,0.8,0.05,0.02,40.0,2.0,1.0,1.0,20,True,8,3.621827558875983,1,20,fanout,True,True
0.8,0.8,0.05,0.02,80.0,0.5,1.0,1.0,24,True,13,4.336071904526635,1,24,fanout,True,True
0.8,0.8,0.05,0.02,80.0,1.0,1.0,1.0,24,True,12,4.192714372660304,1,24,fanout,True,True
0.8,0.8,0.05,0.02,80.0,2.0,1.0,1.0,24,True,10,3.966389591117327,1,24,fanout,True,True
0.8,0.8,0.05,0.05,10.0,0.5,1.0,1.0,9,True,5,2.8160983821901344,1,9,fanout,True,True
0.8,0.8,0.05,0.05,10.0,1.0,1.0,1.0,9,True,4,2.6062307381127434,1,9,fanout,True,True
0.8,0.8,0.05,0.05,10.0,2.0,1.0,1.0,9,True,4,2.302357072589468,1,9,fanout,True,True
0.8,0.8,0.05,0.05,20.0,0.5,1.0,1.0,12,True,6,3.223886400084415,1,12,fanout,True,True
0.8,0.8,0.05,0.05,20.0,1.0,1.0,1.0,12,True,6,3.0022325750206353,1,12,fanout,True,True
0.8,0.8,0.05,0.05,20.0,2.0,1.0,1.0,12,True,5,2.7074017384054048,1,12,fanout,True,True
0.8,0.8,0.05,0.05,40.0,0.5,1.0,1.0,15,True,8,3.6139880079521416,1,15,fanout,True,True
0.8,0.8,0.05,0.05,40.0,1.0,1.0,1.0,15,True,7,3.4090956002425874,1,15,fanout,True,True
0.8,0.8,0.05,0.05,40.0,2.0,1.0,1.0,15,True,6,3.115660946145773,1,15,fanout,True,True
0.8,0.8,0.05,0.05,80.0,0.5,1.0,1.0,19,True,10,3.963596561675969,1,19,fanout,True,True
0.8,0.8,0.05,0.05,80.0,1.0,1.0,1.0,19,True,9,3.7802151728928806,1,19,fanout,True,True
0.8,0.8,0.05,0.05,80.0,2.0,1.0,1.0,19,True,8,3.5055521278985213,1,19,fanout,True,True
0.8,0.8,0.05,0.1,10.0,0.5,1.0,1.0,7,True,4,2.4165216788522645,1,7,fanout,True,True
0.8,0.8,0.05,0.1,10.0,1.0,1.0,1.0,7,True,3,2.2299541476412443,1,7,fanout,True,True
0.8,0.8,0.05,0.1,10.0,2.0,1.0,1.0,7,True,3,1.9437621780931273,1,7,fanout,True,True
0.8,0.8,0.05,0.1,20.0,0.5,1.0,1.0,9,True,5,2.8241072461618395,1,9,fanout,True,True
0.8,0.8,0.05,0.1,20.0,1.0,1.0,1.0,9,True,4,2.61154014631393,1,9,fanout,True,True
0.8,0.8,0.05,0.1,20.0,2.0,1.0,1.0,9,True,4,2.3089396846741708,1,9,fanout,True,True
0.8,0.8,0.05,0.1,40.0,0.5,1.0,1.0,12,True,6,3.2279648029676733,1,12,fanout,True,True
0.8,0.8,0.05,0.1,40.0,1.0,1.0,1.0,12,True,6,3.007189593151528,1,12,fanout,True,True
0.8,0.8,0.05,0.1,40.0,2.0,1.0,1.0,12,True,5,2.7113848139730705,1,12,fanout,True,True
0.8,0.8,0.05,0.1,80.0,0.5,1.0,1.0,15,True,8,3.616677108820742,1,15,fanout,True,True
0.8,0.8,0.05,0.1,80.0,1.0,1.0,1.0,15,True,7,3.4114696944957728,1,15,fanout,True,True
0.8,0.8,0.05,0.1,80.0,2.0,1.0,1.0,15,True,6,3.1177918956683848,1,15,fanout,True,True
0.8,0.8,0.1,0.01,10.0,0.5,1.0,1.0,16,True,8,3.690040558386383,1,16,fanout,True,True
0.8,0.8,0.1,0.01,10.0,1.0,1.0,1.0,16,True,7,3.4908729467718147,1,16,fanout,True,True
0.8,0.8,0.1,0.01,10.0,2.0,1.0,1.0,16,True,6,3.2067458761996264,1,16,fanout,True,True
0.8,0.8,0.1,0.01,20.0,0.5,1.0,1.0,20,True,11,4.040875234857844,1,20,fanout,True,True
0.8,0.8,0.1,0.01,20.0,1.0,1.0,1.0,20,True,9,3.866101155884336,1,20,fanout,True,True
0.8,0.8,0.1,0.01,20.0,2.0,1.0,1.0,20,True,8,3.6063296613007045,1,20,fanout,True,True
0.8,0.8,0.1,0.01,40.0,0.5,1.0,1.0,24,True,13,4.327472302246798,1,24,fanout,True,True
0.8,0.8,0.1,0.01,40.0,1.0,1.0,1.0,24,True,12,4.183489151621007,1,24,fanout,True,True
0.8,0.8,0.1,0.01,40.0,2.0,1.0,1.0,24,True,10,3.958007218809229,1,24,fanout,True,True
0.8,0.8,0.1,0.01,80.0,0.5,1.0,1.0,28,True,16,4.542727984780019,1,28,fanout,True,True
0.8,0.8,0.1,0.01,80.0,1.0,1.0,1.0,28,True,14,4.432280454533138,1,28,fanout,True,True
0.8,0.8,0.1,0.01,80.0,2.0,1.0,1.0,28,True,13,4.250104322622429,1,28,fanout,True,True
0.8,0.8,0.1,0.02,10.0,0.5,1.0,1.0,13,True,7,3.3157145157352605,1,13,fanout,True,True
0.8,0.8,0.1,0.02,10.0,1.0,1.0,1.0,13,True,6,3.1119570887143975,1,13,fanout,True,True
0.8,0.8,0.1,0.02,10.0,2.0,1.0,1.0,13,True,5,2.8187999391862717,1,13,fanout,True,True
0.8,0.8,0.1,0.02,20.0,0.5,1.0,1.0,16,True,8,3.7102222043657553,1,16,fanout,True,True
0.8,0.8,0.1,0.02,20.0,1.0,1.0,1.0,16,True,8,3.512428966133283,1,16,fanout,True,True
0.8,0.8,0.1,0.02,20.0,2.0,1.0,1.0,16,True,6,3.2227470115779475,1,16,fanout,True,True
0.8,0.8,0.1,0.02,40.0,0.5,1.0,1.0,20,True,11,4.054136932113838,1,20,fanout,True,True
0.8,0.8,0.1,0.02,40.0,1.0,1.0,1.0,20,True,10,3.8788951176867883,1,20,fanout,True,True
0.8,0.8,0.1,0.02,40.0,2.0,1.0,1.0,20,True,8,3.6167464893945045,1,20,fanout,True,True
0.8,0.8,0.1,0.02,80.0,0.5,1.0,1.0,24,True,13,4.333246626365209,1,24,fanout,True,True
0.8,0.8,0.1,0.02,80.0,1.0,1.0,1.0,24,True,12,4.18967908181709,1,24,fanout,True,True
0.8,0.8,0.1,0.02,80.0,2.0,1.0,1.0,24,True,10,3.9636246039196603,1,24,fanout,True,True
0.8,0.8,0.1,0.05,10.0,0.5,1.0,1.0,9,True,5,2.799562466870086,1,9,fanout,True,True
0.8,0.8,0.1,0.05,10.0,1.0,1.0,1.0,9,True,4,2.5953493234591707,1,9,fanout,True,True
0.8,0.8,0.1,0.05,10.0,2.0,1.0,1.0,9,True,3,2.2952037022840486,1,9,fanout,True,True
0.8,0.8,0.1,0.05,20.0,0.5,1.0,1.0,12,True,6,3.215570831265904,1,12,fanout,True,True
0.8,0.8,0.1,0.05,20.0,1.0,1.0,1.0,12,True,5,2.993687483287125,1,12,fanout,True,True
0.8,0.8,0.1,0.05,20.0,2.0,1.0,1.0,12,True,5,2.6993219595255393,1,12,fanout,True,True
0.8,0.8,0.1,0.05,40.0,0.5,1.0,1.0,15,True,8,3.60854009943383,1,15,fanout,True,True
0.8,0.8,0.1,0.05,40.0,1.0,1.0,1.0,15,True,7,3.4042956119211807,1,15,fanout,True,True
0.8,0.8,0.1,0.05,40.0,2.0,1.0,1.0,15,True,6,3.111361293618843,1,15,fanout,True,True
0.8,0.8,0.1,0.05,80.0,0.5,1.0,1.0,19,True,10,3.960685463426661,1,19,fanout,True,True
0.8,0.8,0.1,0.05,80.0,1.0,1.0,1.0,19,True,9,3.777377605762089,1,19,fanout,True,True
0.8,0.8,0.1,0.05,80.0,2.0,1.0,1.0,19,True,8,3.5026854780205823,1,19,fanout,True,True
0.8,0.8,0.1,0.1,10.0,0.5,1.0,1.0,7,True,4,2.4026673099616755,1,7,fanout,True,True
0.8,0.8,0.1,0.1,10.0,1.0,1.0,1.0,7,True,3,2.222362326174246,1,7,fanout,True,True
0.8,0.8,0.1,0.1,10.0,2.0,1.0,1.0,7,True,3,1.9345342172418143,1,7,fanout,True,True
0.8,0.8,0.1,0.1,20.0,0.5,1.0,1.0,9,True,5,2.8160983821901344,1,9,fanout,True,True
0.8,0.8,0.1,0.1,20.0,1.0,1.0,1.0,9,True,4,2.6062307381127434,1,9,fanout,True,True
0.8,0.8,0.1,0.1,20.0,2.0,1.0,1.0,9,True,4,2.302357072589468,1,9,fanout,True,True
0.8,0.8,0.1,0.1,40.0,0.5,1.0,1.0,12,True,6,3.223886400084415,1,12,fanout,True,True
0.8,0.8,0.1,0.1,40.0,1.0,1.0,1.0,12,True,6,3.0022325750206353,1,12,fanout,True,True
0.8,0.8,0.1,0.1,40.0,2.0,1.0,1.0,12,True,5,2.7074017384054048,1,12,fanout,True,True
0.8,0.8,0.1,0.1,80.0,0.5,1.0,1.0,15,True,8,3.6139880079521416,1,15,fanout,True,True
0.8,0.8,0.1,0.1,80.0,1.0,1.0,1.0,15,True,7,3.4090956002425874,1,15,fanout,True,True
0.8,0.8,0.1,0.1,80.0,2.0,1.0,1.0,15,True,6,3.115660946145773,1,15,fanout,True,True
0.8,0.8,0.2,0.01,10.0,0.5,1.0,1.0,15,True,8,3.644814497632348,1,15,fanout,True,True
0.8,0.8,0.2,0.01,10.0,1.0,1.0,1.0,15,True,7,3.451766828712905,1,15,fanout,True,True
0.8,0.8,0.2,0.01,10.0,2.0,1.0,1.0,15,True,6,3.1721901064487446,1,15,fanout,True,True
0.8,0.8,0.2,0.01,20.0,0.5,1.0,1.0,19,True,10,4.018231148708242,1,19,fanout,True,True
0.8,0.8,0.2,0.01,20.0,1.0,1.0,1.0,19,True,9,3.8444316701091954,1,19,fanout,True,True
0.8,0.8,0.2,0.01,20.0,2.0,1.0,1.0,19,True,8,3.5844125273528147,1,19,fanout,True,True
0.8,0.8,0.2,0.01,40.0,0.5,1.0,1.0,24,True,13,4.315401418680853,1,24,fanout,True,True
0.8,0.8,0.2,0.01,40.0,1.0,1.0,1.0,24,True,12,4.170608415054977,1,24,fanout,True,True
0.8,0.8,0.2,0.01,40.0,2.0,1.0,1.0,24,True,10,3.946409020878225,1,24,fanout,True,True
0.8,0.8,0.2,0.01,80.0,0.5,1.0,1.0,28,True,15,4.537349338010013,1,28,fanout,True,True
0.8,0.8,0.2,0.01,80.0,1.0,1.0,1.0,28,True,14,4.426867178924941,1,28,fanout,True,True
0.8,0.8,0.2,0.01,80.0,2.0,1.0,1.0,28,True,12,4.244664767748603,1,28,fanout,True,True
0.8,0.8,0.2,0.02,10.0,0.5,1.0,1.0,12,True,6,3.2812157683083063,1,12,fanout,True,True
0.8,0.8,0.2,0.02,10.0,1.0,1.0,1.0,12,True,6,3.072265039202007,1,12,fanout,True,True
0.8,0.8,0.2,0.02,10.0,2.0,1.0,1.0,12,True,5,2.78721731852856,1,12,fanout,True,True
0.8,0.8,0.2,0.02,20.0,0.5,1.0,1.0,16,True,8,3.690040558386383,1,16,fanout,True,True
0.8,0.8,0.2,0.02,20.0,1.0,1.0,1.0,16,True,7,3.4908729467718147,1,16,fanout,True,True
0.8,0.8,0.2,0.02,20.0,2.0,1.0,1.0,16,True,6,3.2067458761996264,1,16,fanout,True,True
0.8,0.8,0.2,0.02,40.0,0.5,1.0,1.0,20,True,11,4.040875234857844,1,20,fanout,True,True
0.8,0.8,0.2,0.02,40.0,1.0,1.0,1.0,20,True,9,3.866101155884336,1,20,fanout,True,True
0.8,0.8,0.2,0.02,40.0,2.0,1.0,1.0,20,True,8,3.6063296613007045,1,20,fanout,True,True
0.8,0.8,0.2,0.02,80.0,0.5,1.0,1.0,24,True,13,4.327472302246798,1,24,fanout,True,True
0.8,0.8,0.2,0.02,80.0,1.0,1.0,1.0,24,True,12,4.183489151621007,1,24,fanout,True,True
0.8,0.8,0.2,0.02,80.0,2.0,1.0,1.0,24,True,10,3.958007218809229,1,24,fanout,True,True
0.8,0.8,0.2,0.05,10.0,0.5,1.0,1.0,9,True,5,2.7642463668782806,1,9,fanout,True,True
0.8,0.8,0.2,0.05,10.0,1.0,1.0,1.0,9,True,4,2.5724702051647235,1,9,fanout,True,True
0.8,0.8,0.2,0.05,10.0,2.0,1.0,1.0,9,True,3,2.2813414094825095,1,9,fanout,True,True
0.8,0.8,0.2,0.05,20.0,0.5,1.0,1.0,12,True,6,3.1982736988127725,1,12,fanout,True,True
0.8,0.8,0.2,0.05,20.0,1.0,1.0,1.0,12,True,5,2.9807040966360283,1,12,fanout,True,True
0.8,0.8,0.2,0.05,20.0,2.0,1.0,1.0,12,True,5,2.6826915952908714,1,12,fanout,True,True
0.8,0.8,0.2,0.05,40.0,0.5,1.0,1.0,15,True,8,3.5973565022660248,1,15,fanout,True,True
0.8,0.8,0.2,0.05,40.0,1.0,1.0,1.0,15,True,7,3.3944828356128216,1,15,fanout,True,True
0.8,0.8,0.2,0.05,40.0,2.0,1.0,1.0,15,True,6,3.1026076544665586,1,15,fanout,True,True
0.8,0.8,0.2,0.05,80.0,0.5,1.0,1.0,19,True,10,3.954767314492765,1,19,fanout,True,True
0.8,0.8,0.2,0.05,80.0,1.0,1.0,1.0,19,True,9,3.7716212184803233,1,19,fanout,True,True
0.8,0.8,0.2,0.05,80.0,2.0,1.0,1.0,19,True,8,3.496883011985197,1,19,fanout,True,True
0.8,0.8,0.2,0.1,10.0,0.5,1.0,1.0,6,True,3,2.388105078301511,1,6,fanout,True,True
0.8,0.8,0.2,0.1,10.0,1.0,1.0,1.0,6,True,3,2.206614593551043,1,6,fanout,True,True
0.8,0.8,0.2,0.1,10.0,2.0,1.0,1.0,6,True,3,1.9154717174051394,1,6,fanout,True,True
0.8,0.8,0.2,0.1,20.0,0.5,1.0,1.0,9,True,5,2.799562466870086,1,9,fanout,True,True
0.8,0.8,0.2,0.1,20.0,1.0,1.0,1.0,9,True,4,2.5953493234591707,1,9,fanout,True,True
0.8,0.8,0.2,0.1,20.0,2.0,1.0,1.0,9,True,3,2.2952037022840486,1,9,fanout,True,True
0.8,0.8,0.2,0.1,40.0,0.5,1.0,1.0,12,True,6,3.215570831265904,1,12,fanout,True,True
0.8,0.8,0.2,0.1,40.0,1.0,1.0,1.0,12,True,5,2.993687483287125,1,12,fanout,True,True
0.8,0.8,0.2,0.1,40.0,2.0,1.0,1.0,12,True,5,2.6993219595255393,1,12,fanout,True,True
0.8,0.8,0.2,0.1,80.0,0.5,1.0,1.0,15,True,8,3.60854009943383,1,15,fanout,True,True
0.8,0.8,0.2,0.1,80.0,1.0,1.0,1.0,15,True,7,3.4042956119211807,1,15,fanout,True,True
0.8,0.8,0.2,0.1,80.0,2.0,1.0,1.0,15,True,6,3.111361293618843,1,15,fanout,True,True
0.8,1.2,0.05,0.01,10.0,0.5,1.0,1.0,17,True,10,4.183199621010857,1,17,fanout,True,True
0.8,1.2,0.05,0.01,10.0,1.0,1.0,1.0,17,True,9,4.0548624727448175,1,17,fanout,True,True
0.8,1.2,0.05,0.01,10.0,2.0,1.0,1.0,17,True,8,3.866419932966075,1,17,fanout,True,True
0.8,1.2,0.05,0.01,20.0,0.5,1.0,1.0,22,True,13,4.479567926627683,1,22,fanout,True,True
0.8,1.2,0.05,0.01,20.0,1.0,1.0,1.0,22,True,12,4.381624008778958,1,22,fanout,True,True
0.8,1.2,0.05,0.01,20.0,2.0,1.0,1.0,22,True,11,4.228368245393293,1,22,fanout,True,True
0.8,1.2,0.05,0.01,40.0,0.5,1.0,1.0,27,True,16,4.688315248568629,1,27,fanout,True,True
0.8,1.2,0.05,0.01,40.0,1.0,1.0,1.0,27,True,15,4.619814189585335,1,27,fanout,True,True
0.8,1.2,0.05,0.01,40.0,2.0,1.0,1.0,27,True,13,4.507557516167801,1,27,fanout,True,True
0.8,1.2,0.05,0.01,80.0,0.5,1.0,1.0,32,True,20,4.822884419866814,1,32,fanout,True,True
0.8,1.2,0.05,0.01,80.0,1.0,1.0,1.0,32,True,18,4.779291554177429,1,32,fanout,True,True
0.8,1.2,0.05,0.01,80.0,2.0,1.0,1.0,32,True,17,4.70505959859382,1,32,fanout,True,True
0.8,1.2,0.05,0.02,10.0,0.5,1.0,1.0,14,True,8,3.82543170609115,1,14,fanout,True,True
0.8,1.2,0.05,0.02,10.0,1.0,1.0,1.0,14,True,7,3.6746130490847544,1,14,fanout,True,True
0.8,1.2,0.05,0.02,10.0,2.0,1.0,1.0,14,True,6,3.4561182052682358,1,14,fanout,True,True
0.8,1.2,0.05,0.02,20.0,0.5,1.0,1.0,18,True,10,4.194704482085938,1,18,fanout,True,True
0.8,1.2,0.05,0.02,20.0,1.0,1.0,1.0,18,True,9,4.065548944817385,1,18,fanout,True,True
0.8,1.2,0.05,0.02,20.0,2.0,1.0,1.0,18,True,8,3.876870493685153,1,18,fanout,True,True
0.8,1.2,0.05,0.02,40.0,0.5,1.0,1.0,22,True,13,4.485373137415543,1,22,fanout,True,True
0.8,1.2,0.05,0.02,40.0,1.0,1.0,1.0,22,True,12,4.387641224289739,1,22,fanout,True,True
0.8,1.2,0.05,0.02,40.0,2.0,1.0,1.0,22,True,11,4.235054606770296,1,22,fanout,True,True
0.8,1.2,0.05,0.02,80.0,0.5,1.0,1.0,27,True,16,4.6906886193798325,1,27,fanout,True,True
0.8,1.2,0.05,0.02,80.0,1.0,1.0,1.0,27,True,15,4.622457107584144,1,27,fanout,True,True
0.8,1.2,0.05,0.02,80.0,2.0,1.0,1.0,27,True,14,4.510370108234619,1,27,fanout,True,True
0.8,1.2,0.05,0.05,10.0,0.5,1.0,1.0,10,True,6,3.2605632942109573,1,10,fanout,True,True
0.8,1.2,0.05,0.05,10.0,1.0,1.0,1.0,10,True,5,3.110979010058513,1,10,fanout,True,True
0.8,1.2,0.05,0.05,10.0,2.0,1.0,1.0,10,True,4,2.8730557224834987,1,10,fanout,True,True
0.8,1.2,0.05,0.05,20.0,0.5,1.0,1.0,13,True,7,3.7046972420039728,1,13,fanout,True,True
0.8,1.2,0.05,0.05,20.0,1.0,1.0,1.0,13,True,7,3.5501267693248395,1,13,fanout,True,True
0.8,1.2,0.05,0.05,20.0,2.0,1.0,1.0,13,True,6,3.3318605875313283,1,13,fanout,True,True
0.8,1.2,0.05,0.05,40.0,0.5,1.0,1.0,17,True,10,4.091184834892415,1,17,fanout,True,True
0.8,1.2,0.05,0.05,40.0,1.0,1.0,1.0,17,True,9,3.9578890129065822,1,17,fanout,True,True
0.8,1.2,0.05,0.05,40.0,2.0,1.0,1.0,17,True,8,3.7577711477969356,1,17,fanout,True,True
0.8,1.2,0.05,0.05,80.0,0.5,1.0,1.0,21,True,12,4.4057283421067766,1,21,fanout,True,True
0.8,1.2,0.05,0.05,80.0,1.0,1.0,1.0,21,True,11,4.29814749171029,1,21,fanout,True,True
0.8,1.2,0.05,0.05,80.0,2.0,1.0,1.0,21,True,10,4.134023502641622,1,21,fanout,True,True
0.8,1.2,0.05,0.1,10.0,0.5,1.0,1.0,7,True,4,2.8382223839620213,1,7,fanout,True,True
0.8,1.2,0.05,0.1,10.0,1.0,1.0,1.0,7,True,4,2.6656583255327333,1,7,fanout,True,True
0.8,1.2,0.05,0.1,10.0,2.0,1.0,1.0,7,True,3,2.4503033848625773,1,7,fanout,True,True
0.8,1.2,0.05,0.1,20.0,0.5,1.0,1.0,10,True,6,3.2723001219476466,1,10,fanout,True,True
0.8,1.2,0.05,0.1,20.0,1.0,1.0,1.0,10,True,5,3.11896775622175,1,10,fanout,True,True
0.8,1.2,0.05,0.1,20.0,2.0,1.0,1.0,10,True,4,2.8783421072707256,1,10,fanout,True,True
0.8,1.2,0.05,0.1,40.0,0.5,1.0,1.0,13,True,7,3.7093197158166182,1,13,fanout,True,True
0.8,1.2,0.05,0.1,40.0,1.0,1.0,1.0,13,True,7,3.5560589398709754,1,13,fanout,True,True
0.8,1.2,0.05,0.1,40.0,2.0,1.0,1.0,13,True,6,3.3368387997769045,1,13,fanout,True,True
0.8,1.2,0.05,0.1,80.0,0.5,1.0,1.0,17,True,10,4.094653163664485,1,17,fanout,True,True
0.8,1.2,0.05,0.1,80.0,1.0,1.0,1.0,17,True,9,3.961099629023885,1,17,fanout,True,True
0.8,1.2,0.05,0.1,80.0,2.0,1.0,1.0,17,True,8,3.7608872280875896,1,17,fanout,True,True
0.8,1.2,0.1,0.01,10.0,0.5,1.0,1.0,17,True,10,4.158152089434933,1,17,fanout,True,True
0.8,1.2,0.1,0.01,10.0,1.0,1.0,1.0,17,True,9,4.031842079709776,1,17,fanout,True,True
0.8,1.2,0.1,0.01,10.0,2.0,1.0,1.0,17,True,8,3.844146334806259,1,17,fanout,True,True
0.8,1.2,0.1,0.01,20.0,0.5,1.0,1.0,22,True,13,4.467308117366646,1,22,fanout,True,True
0.8,1.2,0.1,0.01,20.0,1.0,1.0,1.0,22,True,12,4.368983317934788,1,22,fanout,True,True
0.8,1.2,0.1,0.01,20.0,2.0,1.0,1.0,22,True,11,4.214399623386622,1,22,fanout,True,True
0.8,1.2,0.1,0.01,40.0,0.5,1.0,1.0,27,True,16,4.6834079239952535,1,27,fanout,True,True
0.8,1.2,0.1,0.01,40.0,1.0,1.0,1.0,27,True,15,4.6143633838682785,1,27,fanout,True,True
0.8,1.2,0.1,0.01,40.0,2.0,1.0,1.0,27,True,13,4.502284443405853,1,27,fanout,True,True
0.8,1.2,0.1,0.01,80.0,0.5,1.0,1.0,32,True,19,4.821127430489467,1,32,fanout,True,True
0.8,1.2,0.1,0.01,80.0,1.0,1.0,1.0,32,True,18,4.77727118891514,1,32,fanout,True,True
0.8,1.2,0.1,0.01,80.0,2.0,1.0,1.0,32,True,16,4.702553913870543,1,32,fanout,True,True
0.8,1.2,0.1,0.02,10.0,0.5,1.0,1.0,13,True,8,3.8003195484299117,1,13,fanout,True,True
0.8,1.2,0.1,0.02,10.0,1.0,1.0,1.0,13,True,7,3.6540862221080115,1,13,fanout,True,True
0.8,1.2,0.1,0.02,10.0,2.0,1.0,1.0,13,True,6,3.438886128982071,1,13,fanout,True,True
0.8,1.2,0.1,0.02,20.0,0.5,1.0,1.0,17,True,10,4.183199621010857,1,17,fanout,True,True
0.8,1.2,0.1,0.02,20.0,1.0,1.0,1.0,17,True,9,4.0548624727448175,1,17,fanout,True,True
0.8,1.2,0.1,0.02,20.0,2.0,1.0,1.0,17,True,8,3.866419932966075,1,17,fanout,True,True
0.8,1.2,0.1,0.02,40.0,0.5,1.0,1.0,22,True,13,4.479567926627683,1,22,fanout,True,True
0.8,1.2,0.1,0.02,40.0,1.0,1.0,1.0,22,True,12,4.381624008778958,1,22,fanout,True,True
0.8,1.2,0.1,0.02,40.0,2.0,1.0,1.0,22,True,11,4.228368245393293,1,22,fanout,True,True
0.8,1.2,0.1,0.02,80.0,0.5,1.0,1.0,27,True,16,4.688315248568629,1,27,fanout,True,True
0.8,1.2,0.1,0.02,80.0,1.0,1.0,1.0,27,True,15,4.619814189585335,1,27,fanout,True,True
0.8,1.2,0.1,0.02,80.0,2.0,1.0,1.0,27,True,13,4.507557516167801,1,27,fanout,True,True
