alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.597193206335371,1.7781650850513933,1.878482188546226,0.1003171034948327,0.05143779045983269,2.331310506966666,2.5389091651540268,2.5043114797230586,2.6129199484316867,32.0,245.0,49.0,161.0,1,-1,True,True,
0.65,0.85,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,6,4,2.4370995160041735,1.6750291492100144,1.770237305788974,0.09520815657895954,0.04875534810398447,2.2901071123078354,2.331310506966666,2.3448547681615337,2.5043114797230586,490.0,32.0,323.0,49.0,-1,1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.4370995160041735,1.6750291492100144,1.770237305788974,0.09520815657895954,0.04875534810398447,2.331310506966666,2.2901071123078354,2.5043114797230586,2.3448547681615337,32.0,490.0,49.0,323.0,1,-1,True,True,
0.7,0.85,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.5305743125317504,1.713770258309888,1.7997038842749833,0.08593362596509535,0.04390325024035586,2.3805693922370943,2.331310506966666,2.414977682624679,2.5043114797230586,245.0,32.0,161.0,49.0,-1,1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.5305743125317504,1.713770258309888,1.7997038842749833,0.08593362596509535,0.04390325024035586,2.331310506966666,2.3805693922370943,2.5043114797230586,2.414977682624679,32.0,245.0,49.0,161.0,1,-1,True,True,
0.65,0.85,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.4370995160041735,1.6253126566835179,1.6952353795966641,0.06992272291314627,0.03557969473557864,2.1790349556172037,2.331310506966666,2.1754195472678735,2.5043114797230586,245.0,32.0,161.0,49.0,-1,1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.4370995160041735,1.6253126566835179,1.6952353795966641,0.06992272291314627,0.03557969473557864,2.331310506966666,2.1790349556172037,2.5043114797230586,2.1754195472678735,32.0,245.0,49.0,161.0,1,-1,True,True,
0.7,0.8,0.6,0.6,0.1,0.1,0.05,0.1,10,10.0,1.0,False,4,6,5,4,2.394041848285459,1.4638908790710294,1.52736102566069,0.06347014658966055,0.032244000075427236,2.1333783769834134,2.0262444669625257,2.0827575961759264,2.211493861509397,98.0,32.0,74.0,46.0,-1,1,True,True,
0.8,0.7,0.6,0.6,0.1,0.1,0.1,0.05,10,10.0,1.0,False,6,4,4,5,2.394041848285459,1.4638908790710294,1.52736102566069,0.06347014658966055,0.032244000075427236,2.0262444669625257,2.1333783769834134,2.211493861509397,2.0827575961759264,32.0,98.0,46.0,74.0,1,-1,True,True,
0.65,0.735,0.6,0.6,0.1,0.1,0.01,0.05,10,10.0,1.0,False,4,6,6,4,2.131353134222868,1.610898598633058,1.6724882732272035,0.06158967459414555,0.031273903239537666,2.2901071123078354,2.1864954441179827,2.3448547681615337,2.2711011586727436,490.0,64.0,323.0,98.0,-1,1,True,True,
0.735,0.65,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,4,6,2.131353134222868,1.610898598633058,1.6724882732272035,0.06158967459414555,0.031273903239537666,2.1864954441179827,2.2901071123078354,2.2711011586727436,2.3448547681615337,64.0,490.0,98.0,323.0,1,-1,True,True,
0.7,0.8,0.6,0.6,0.1,0.1,0.01,0.05,10,10.0,1.0,False,4,6,6,4,2.394041848285459,1.8541564157980335,1.90673843764693,0.0525820218488966,0.026639668364924252,2.5062880524645803,2.548114364711351,2.6157995528592886,2.5732472700094253,490.0,64.0,323.0,98.0,-1,1,True,True,
0.8,0.7,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,4,6,2.394041848285459,1.8541564157980335,1.90673843764693,0.0525820218488966,0.026639668364924252,2.548114364711351,2.5062880524645803,2.5732472700094253,2.6157995528592886,64.0,490.0,98.0,323.0,1,-1,True,True,
