alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.9,0.55,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.442186597639978,1.2935759001732545,1.696669102569611,0.4030932023963565,0.22329324266536635,1.8830846093785107,1.9360788536599576,2.7526561915758636,1.981992732627951,13.0,328.0,24.0,161.0,1,-1,True,True,
0.7,0.8,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,4,6,7,3,2.394041848285459,1.5100800653648563,1.8894149450250841,0.37933487966022783,0.20884751626745326,2.7092359038927802,1.6709852533224343,2.9837190142858523,2.2171984317020397,980.0,16.0,551.0,32.0,-1,1,True,True,
0.8,0.7,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,6,4,3,7,2.394041848285459,1.5100800653648563,1.8894149450250841,0.37933487966022783,0.20884751626745326,1.6709852533224343,2.7092359038927802,2.2171984317020397,2.9837190142858523,16.0,980.0,32.0,551.0,1,-1,True,True,
0.65,0.9,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.5928373469942754,1.3926098534934146,1.7718175263163323,0.3792076728229177,0.20877063187786687,2.137631994085884,1.8830846093785107,2.166242321204405,2.715085674887813,131.0,13.0,74.0,23.0,-1,1,True,True,
0.9,0.65,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,4,5,2.5928373469942754,1.3926098534934146,1.7718175263163323,0.3792076728229177,0.20877063187786687,1.8830846093785107,2.137631994085884,2.715085674887813,2.166242321204405,13.0,131.0,23.0,74.0,1,-1,True,True,
0.65,0.75,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,4,6,7,3,2.169510818426761,1.3133600917476262,1.6853996582270554,0.37203956647942915,0.20444608798761718,2.4693801731433425,1.5059032957193021,2.6377973189412773,2.0451178950361495,980.0,16.0,551.0,32.0,-1,1,True,True,
0.75,0.65,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,6,4,3,7,2.169510818426761,1.3133600917476262,1.6853996582270554,0.37203956647942915,0.20444608798761718,1.5059032957193021,2.4693801731433425,2.0451178950361495,2.6377973189412773,16.0,980.0,32.0,551.0,1,-1,True,True,
0.75,0.95,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,6,4,2.9127144660333193,2.0162745006653178,2.3797560287292816,0.36348152806396383,0.19930325103859522,2.693012813790112,2.7888070637028313,3.3179406997250345,3.2557143352451194,1313.0,13.0,646.0,24.0,-1,1,True,True,
0.95,0.75,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,4,6,2.9127144660333193,2.0162745006653178,2.3797560287292816,0.36348152806396383,0.19930325103859522,2.7888070637028313,2.693012813790112,3.2557143352451194,3.3179406997250345,13.0,1313.0,24.0,646.0,1,-1,True,True,
0.6,0.9,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.517134501057134,1.3198548796498937,1.6817203904875193,0.36186551083762564,0.19833459507583606,1.9876314380220301,1.8830846093785107,1.9796041123774109,2.715085674887813,131.0,13.0,74.0,23.0,-1,1,True,True,
0.9,0.6,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,4,5,2.517134501057134,1.3198548796498937,1.6817203904875193,0.36186551083762564,0.19833459507583606,1.8830846093785107,1.9876314380220301,2.715085674887813,1.9796041123774109,13.0,131.0,23.0,74.0,1,-1,True,True,
0.75,0.85,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,4,6,7,3,2.626006189881766,1.749332226690862,2.110567304316614,0.36123507762575224,0.19795691963991147,2.979397843859451,1.9301756563160681,3.4080716223236034,2.421581113785148,980.0,16.0,551.0,32.0,-1,1,True,True,
0.85,0.75,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,6,4,3,7,2.626006189881766,1.749332226690862,2.110567304316614,0.36123507762575224,0.19795691963991147,1.9301756563160681,2.979397843859451,2.421581113785148,3.4080716223236034,16.0,980.0,32.0,551.0,1,-1,True,True,
0.7,0.8,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,4,6,7,3,2.394041848285459,1.4928861993825548,1.851456513528979,0.35857031414642426,0.19636184657436204,2.663051843889373,1.6709852533224343,2.8725843135865583,2.2171984317020397,490.0,16.0,275.0,32.0,-1,1,True,True,
0.8,0.7,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.394041848285459,1.4928861993825548,1.851456513528979,0.35857031414642426,0.19636184657436204,1.6709852533224343,2.663051843889373,2.2171984317020397,2.8725843135865583,16.0,490.0,32.0,275.0,1,-1,True,True,
0.65,0.75,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,4,6,7,3,2.169510818426761,1.296744918961462,1.6503710869771333,0.35362616801567137,0.19340800523708546,2.428689968370644,1.5059032957193021,2.546998606186068,2.0451178950361495,490.0,16.0,275.0,32.0,-1,1,True,True,
0.75,0.65,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.169510818426761,1.296744918961462,1.6503710869771333,0.35362616801567137,0.19340800523708546,1.5059032957193021,2.428689968370644,2.0451178950361495,2.546998606186068,16.0,490.0,32.0,275.0,1,-1,True,True,
0.6,0.7,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,4,6,7,3,1.9533698400180048,1.1460193760350765,1.4965534714781792,0.35053409544310266,0.19156437868064802,2.2566571967047633,1.393940703132431,2.3539361370850633,1.8973621748770204,980.0,16.0,551.0,32.0,-1,1,True,True,
0.7,0.6,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,6,4,3,7,1.9533698400180048,1.1460193760350765,1.4965534714781792,0.35053409544310266,0.19156437868064802,1.393940703132431,2.2566571967047633,1.8973621748770204,2.3539361370850633,16.0,980.0,32.0,551.0,1,-1,True,True,
0.55,0.9,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.442186597639978,1.248791279787084,1.5977569468370265,0.3489656670499426,0.1906303032842116,1.8512851948836204,1.8830846093785107,1.820176433403905,2.715085674887813,131.0,13.0,74.0,23.0,-1,1,True,True,
