alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.373713848702865,2.373713848702865,0.0,0.0,1.5942837718014555,6.734807714100592,1.5942837718014555,6.734807714100592,49.0,240.0,49.0,240.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.3045771520313822,2.3045771520313822,0.0,0.0,1.5942837718014555,6.284916538872575,1.5942837718014555,6.284916538872575,49.0,120.0,49.0,120.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.122564401192018,2.122564401192018,0.0,0.0,1.5942837718014555,5.2390480485192175,1.5942837718014555,5.2390480485192175,49.0,47.0,49.0,47.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.1,10,10.0,1.0,False,2,8,2,7,2.6173417707671476,1.8494835025134442,1.876020714510223,0.02653721199677883,0.013357024581954409,1.5942837718014555,3.987079121289875,1.5863913605214883,4.114670928943544,49.0,23.0,47.0,26.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.2,10,10.0,1.0,False,2,8,2,5,2.6173417707671476,-inf,1.5702429783045562,nan,nan,1.5942837718014555,nan,1.5640080972733095,3.0740353936056217,49.0,11.0,42.0,16.0,-1,-1,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.5,10,10.0,1.0,False,2,8,3,3,2.6173417707671476,-inf,1.1678237697892935,nan,nan,1.5942837718014555,nan,1.4856553799934755,2.164020342951528,49.0,4.0,26.0,10.0,-1,0,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.005,10,10.0,1.0,False,2,8,1,9,2.6173417707671476,2.2510863978364286,2.3325622464265563,0.08147584859012769,0.04157909719646986,1.3553275329062795,7.007936209119605,1.3718734917567268,7.5111225493094995,19.0,480.0,39.0,424.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.01,10,10.0,1.0,False,2,8,1,9,2.6173417707671476,2.211332406033592,2.2835968813232017,0.07226447528960955,0.036792940482830314,1.3553275329062795,6.734807714100592,1.3718734917567268,7.1521968656149095,19.0,240.0,39.0,212.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.02,10,10.0,1.0,False,2,8,1,9,2.6173417707671476,2.14219570936211,2.198359863532783,0.056164154170673,0.028480095605839594,1.3553275329062795,6.284916538872575,1.3718734917567268,6.567823805942233,19.0,120.0,39.0,106.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.05,10,10.0,1.0,False,2,8,1,9,2.6173417707671476,1.9601829585227455,1.9767375705255306,0.016554612002785074,0.008311657612900215,1.3553275329062795,5.2390480485192175,1.3718734917567268,5.262258212830308,19.0,47.0,39.0,42.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.1,10,10.0,1.0,False,2,8,2,7,2.6173417707671476,1.6871020598441717,1.7053871263907874,0.018285066546615658,0.009184453886777235,1.3553275329062795,3.987079121289875,1.3375348615042395,4.114670928943544,19.0,23.0,18.0,26.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.2,10,10.0,1.0,False,2,8,1,5,2.6173417707671476,-inf,1.3858067452006932,nan,nan,1.3553275329062795,nan,1.3395606617326972,2.9845979551333577,19.0,11.0,31.0,15.0,-1,-1,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.5,0.5,10,10.0,1.0,False,2,8,1,3,2.6173417707671476,-inf,1.0000165318554093,nan,nan,1.3553275329062795,nan,1.3176893715519085,2.062949603874504,19.0,4.0,27.0,9.0,-1,-1,False,False,fanout
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.005,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.4944685106490774,1.4944685106490774,0.0,0.0,2.3439463527662108,1.901479992246884,2.3439463527662108,1.901479992246884,646.0,980.0,646.0,980.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.01,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.4806379440144504,1.4806379440144504,0.0,0.0,2.3439463527662108,1.8753624728775729,2.3439463527662108,1.8753624728775729,646.0,490.0,646.0,490.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.02,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.456708001443788,1.456708001443788,0.0,0.0,2.3439463527662108,1.831017854797355,2.3439463527662108,1.831017854797355,646.0,245.0,646.0,245.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.05,10,10.0,1.0,False,6,4,7,3,1.5492963239382853,1.3967178469834503,1.4026549556825278,0.005937108699077598,0.0029729648702121417,2.3439463527662108,1.7244046536184965,2.3539361370850633,1.7273113674434641,646.0,98.0,551.0,131.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.1,10,10.0,1.0,False,6,4,7,3,1.5492963239382853,1.3129241061245165,1.342407853237108,0.029483747112591496,0.014851070905599036,2.3439463527662108,1.5857985884176204,2.3539361370850633,1.6263186673401444,646.0,49.0,551.0,65.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,6,4,8,2,1.5492963239382853,1.1655970178569213,1.270562893936983,0.1049658760800618,0.05388458058861199,2.3439463527662108,1.3685626567707263,2.3534893091296367,1.513861777525627,646.0,24.0,480.0,49.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.005,0.5,10,10.0,1.0,False,6,4,9,1,1.5492963239382853,0.7776692813253663,1.1382813455520264,0.36061206422666015,0.19758380615036905,2.3439463527662108,0.9285168943105655,2.3469005220306745,1.3300091404660446,646.0,9.0,424.0,39.0,1,1,False,True,
