alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.8,0.6,0.6,2.628523,2.628523,0.005126,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.082919646056148,1.1690072914225254,1.4990793920752195,0.3300721006526941,0.17943563698460582,2.046278458760951,1.5729998583929514,2.0960680669193263,2.1361735151186734,811.0,18.0,475.0,53.0,-1,1,True,True,
0.8,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.005126,8,19.61302,0.09437,False,5,3,3,4,2.082919646056148,1.1690072914225254,1.4990793920752195,0.3300721006526941,0.17943563698460582,1.5729998583929514,2.046278458760951,2.1361735151186734,2.0960680669193263,18.0,811.0,53.0,475.0,1,-1,True,True,
0.65,0.75,0.6,0.6,2.628523,2.628523,0.015378,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.0434967884924595,1.0848846501393774,1.4147014546600916,0.32981680452071416,0.17928509391505532,2.0781615426053515,1.4239020436048027,2.0860044430655584,1.972794307909477,270.0,18.0,158.0,53.0,-1,1,True,True,
0.75,0.65,0.6,0.6,2.628523,2.628523,0.07689,0.015378,8,19.61302,0.09437,False,5,3,3,4,2.0434967884924595,1.0848846501393774,1.4147014546600916,0.32981680452071416,0.17928509391505532,1.4239020436048027,2.0781615426053515,1.972794307909477,2.0860044430655584,18.0,270.0,53.0,158.0,1,-1,True,True,
0.6,0.75,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,1.9677939425553177,1.0313505674256365,1.360838179113133,0.3294876116874965,0.1790910037881446,1.9698345341505725,1.4239020436048027,1.9766178171814526,1.972794307909477,360.0,18.0,211.0,53.0,-1,1,True,True,
0.75,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,1.9677939425553177,1.0313505674256365,1.360838179113133,0.3294876116874965,0.1790910037881446,1.4239020436048027,1.9698345341505725,1.972794307909477,1.9766178171814526,18.0,360.0,53.0,211.0,1,-1,True,True,
0.75,0.85,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.4295740934745886,1.5071763417757194,1.8335691475032008,0.3263928057274814,0.1772678857680926,2.5176464555842566,1.7929312007284866,2.6760406267748427,2.3378479423570604,541.0,18.0,187.0,54.0,-1,1,True,True,
0.85,0.75,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,5,2.4295740934745886,1.5071763417757194,1.8335691475032008,0.3263928057274814,0.1772678857680926,1.7929312007284866,2.5176464555842566,2.3378479423570604,2.6760406267748427,18.0,541.0,54.0,187.0,1,-1,True,True,
0.8,0.9,0.6,0.6,2.628523,2.628523,0.0038445,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.6269747483309893,1.7882963181300457,2.1135431535735663,0.3252468354435205,0.1765935219800823,2.796872721005317,2.1378366585127444,3.2151939784635784,2.5745003134520257,1082.0,18.0,375.0,54.0,-1,1,True,True,
0.9,0.8,0.6,0.6,2.628523,2.628523,0.07689,0.0038445,8,19.61302,0.09437,False,5,3,3,5,2.6269747483309893,1.7882963181300457,2.1135431535735663,0.3252468354435205,0.1765935219800823,2.1378366585127444,2.796872721005317,2.5745003134520257,3.2151939784635784,18.0,1082.0,54.0,375.0,1,-1,True,True,
